,Plot,Genre
467,nobleman pose neckti salesman fall love daughter circus puppet even though alreadi marri daughter countri war minist,1
133,narrat hing jason vow wreak vengeanc father abandon mother father die jason turn desir reveng sunlock father son anoth wife sunlock jason love greeba daughter governor isl man sunlock jason go iceland confin prison jason know sunlock save half-broth death mine jason know sunlock save half-broth death mine jason freed sunlock condemn death greeba plead sunlock life jason sacrific take sunlock place die,1
352,period newspap give follow descript shore acr stori plain new england folk rock rib coast main martin berri stern old lighthous keeper forbid spirit daughter helen speak man love martin fondest hope helen marri josiah blake villag banker helen refus obey father elop sweetheart liddi ann vessel bound coast father learn departur insan rage prevent brother nathaniel light beacon guid vessel safe rock harbor desper two men battl togeth lighthous one save vessel destroy sou'east rage struggl liddi ann goe rock passeng left merci storm scene fair make nerv tingl excit befal thereaft thrill unfold pictur greatest american play centuri shore acr big human drama thrill heart throb replet delici humor tender patho,1
476,rememb mem steddon eleanor boardman marri owen scudder lew codi whirlwind courtship howev wed night chang heart train take los angel stop water impuls secret get middl desert strang scudder realiz gone train stop mem set search civil sever dehydr see unusu sight arab camel turn actor tom holbi frank mayo stumbl upon film shot locat recuper given role extra holbi director frank claymor richard dix attract howev film end follow troup back hollywood rather get job desert inn meanwhil scudder recogn arrest train station turn cold-blood murder marri women insur kill payoff escap persuad gullibl abigail tweedi dale fuller file handcuff becom next victim though fortun rob save leav countri target englishwoman ladi jane aileen pringl profound embarrass turn sort crook father lord fryingham william orlamond rob let live inn close season mem travel hollywood search work actress friend desert shoot leva lemair barbara la marr persuad claymor give screen test uncast role next product comic part though fail miser claymor decid train anyway prove talent steadili get better better part mem rise fame scudder return sneak bedroom holbi claymor becom rival mem affect scudder see warm autograph photograph fli jealous rage mem awar husband past fear career-end scandal offer money leav alon want scudder leav threaten kill claymor show scudder overhear director propos marriag protegé scudder tri shoot claymor wrestl away gun let go mem urg star robina teel mae busch serious injur fall light claymor decid mem take place film continu outdoor circus set complet full-scal big top tent climax lightn storm set huge tent fire middl film claymor order cameramen keep shoot scudder snuck audienc extra take advantag panic confus tri kill unsuspect claymor drive wind machin dead propel holbi spot scudder struggl mem stumbl machin path scudder rush save lose life apolog die explain life someth wrong least one thing right afterward mem choos claymor holbi,1
208,plot center around inter-raci romanc chines princess talmadg american meighan palac offici discov becom pregnant sentenc death latter part film talmadg play adult daughter affair seek father philippin,1
201,describ film magazin cecilia parent live humbl tenement father invent brick layer scarc pay expens incid ill die mother mari kershaw death care fall celi davi tri mother brother care father father mcgowan sullivan priest parish interest famili help father sell invent advantag celi sent fashion school crude manner make unpopular meet harri twombl benham becom interest conduct misunderstood becom unhappi goe abroad develop woman fine ideal beauti understand life see father man want consider worri brother drink heavili meet twombl want marri insist visit home meet peopl great embarrass brother behavior decid refus twombl miser escapad brother throw hand blackmail twombl save persuad happi found marriag last consent,1
241,stella mari mari pickford born paralyz unabl walk wealthi guardian tri prevent expos bad happen world allow leav room london mansion bound bed door even sign say unhappi world wisdom leav outsid without smile need enter stella idea war go world poor hungri peopl john risca conway tearl well-known journalist friend famili unhappili marri louis six year frequent visit stella john want stella think perfect lie unmarri louis meanwhil want servant hous hire orphan uniti blake also mari pickford uniti uneduc depriv mistreat entir life result afraid everyon one night drunk louis order uniti get groceri uniti told way back food stolen kid return home beaten outrag louis uniti sever hurt louis get arrest announc serv three year prison john kinder uniti adopt uniti grate fall love john interest stella john wish uniti rais blount resid want prevent meet stella fear stella notic suffer peopl world final convinc john rais uniti aunt gladi hous order make john fall love uniti start educ meanwhil stella get oper abl walk three year meet john fall love one day decid give john surpris visit louis releas jail open door tell stella truth marriag stella heartbroken upon learn lie marriag feel betray tell john leav alon refus talk famili upon see much sad pain world meanwhil uniti use one john suit pretend ask marri come home heartbroken lose stella tri busi work hear aunt gladi concern john inabl free love stella louis live uniti realiz john never coupl relat home stella reconcil come realize sad pain world also joy happi follow aunt gladi home uniti write note thank show kind say get togeth stella secret grab gun gun collect settl score kill louis pain inflict stella john uniti next kill make polic think reveng murder troubl histori well known even aunt gladi convinc stella wealthi relat give john anoth chanc think bad uniti help free abus wife john reunit stella marri,1
305,describ film magazin lord angus cameron play herbert white heather countri find serious embarrass financi stock exchang panic goe donald cameron alexand countri estat loan donald refus angus contract favor marriag one class ruin face angus decid rid secret marriag made housekeep marion hume ballin yacht sunk documentari evid marriag lie mani fathom underwat one wit dead anoth sailor vanish voyag hunt angus accident shoot son marriag lead marion announc save injur son angus deni marriag marion goe father jame hume aitken two admir marion hunt miss wit london underworld father fight daughter honor court case lost lack evid ruin exchang die unabl meet liabil miss wit found angus bribe disappear remain paper chest sunken yacht dive oper ongo two admir lord angus hasten scene one admir dive yacht angus arm knife underwat struggl angus accident cut air hose kill admir return surfac proof marriag claim marion second admir die also confess love,1
188,lola montros play glaum kept woman man live face scorn societi famous surgeon dr john hampton play sherri support lavish style wish marri tire mistress howev hampton tell plan marri good woman paula chester play matthew origin intend son irwin play chase sure exert proper influenc irwin lola beg hampton love marri instead tell son david play giraci sent away school hampton insist must spoil son futur reveng lola decid marri irwin get young man intox get propos go minist irwin drunk howev clergyman refus perform marriag ceremoni drunk irwin realiz actual wed bring lola home introduc father wife hampton natur denounc lola receiv call son david bad injur fall school new wife paula goe hampton convinc oper david save boy life gratitud lola relent admit marriag hoax let go irwin see error hampton agre take care son,1
454,spoil son andrew kane joseph striker compet jame surbrun harri morey affect wild child juli grayton mari anderson kane convict murder surbrun later exoner,1
176,describ film magazin barbara norton la badi brother tom marlo orphan children veteran gave life countri go live uncl phinea howard aunt hast citi entranc unit state european war uncl pacifist hold meet home barbara assist barbara brother loyal american great troubl uncl expect count barbara meet john alton herbert win promis wife happi war declar barbara cannot bear thought futur husband servic countri peac price button last straw give choic either join color break engag john declar true pacifist barbara believ man cannot support countri countri enemi break engag public fianc becom unpopular club view taken task one father friend lost barbara popular make resent constant refer unit state debt countri curs nativ land barbara enlist red cross nurs brother soldier later old friend john famili pop milton dundan give copi man without countri ask read rise treason view read immort stori patriot spirit barbara come vision columbia tell previous life philip nolan stori take back histor time show success scene book man today see horror famous court martial sentenc never hear unit state tragedi care carri sentenc piti death man made easier human captain danforth gilmour give brief histori land learn bless die john spirit return allegor journey respond new vigor manhood within enlist therebi win barbara home sick leav nurs work franc,1
406,summar film public david marsh bower inventor love ann hardi novak brother lewi also love lewi previous love rose merritt frederick betray cast see success david ann lewi reproach brother threaten end life unless marri ann david overcom event sink armchair fall asleep dream figur fate georg appear tell matter road take find happi ann marri only.then follow three dream one take place north one west one home town awak find lewi greet apparit decid marri rose david marri ann,1
379,mrs mallori william persuad mari maddock ayr unhappili marri seamstress take place absent guest dinner parti gorgeous gown beauti mari win heart nelson roger stanley ask marri mari realiz miss remain faith abus idl husband steve maddock burton support final insult remain mallori night awaken find burglar husband steal mrs mallori jewel steve escap mari tell mallori thief husband refus mallori suggest divorc steve attempt blackmail nelson plan divid crook partner fight money partner kill steve leav mari free marri nelson,1
207,describ film magazin joan murray waif adopt keeper board hous run away becom cashier restaur quit manag attempt make love meet louie ferguson friend forc steal caught sentenc state reformatori en rout escap train jump stream swim ashor pick bertram oakman son wealthi parent take home permit stay louie tri sever time get joan power fail bertram marri joan despit past,1
271,gang men frame harvey hanford houdini murder also decid kidnap fiancé hanford quick apprehend polic fals imprison crime short afterward hanford escap pursu men frame film unfold seri houdini trademark set-piec stunt escap tormentor chain imprison numer occas hanford escap film conclud climact mid-air collis follow aeroplan pursuit follow collis hanford reunit fiancé,1
336,describ film magazin jealous husband loui floriot courtleigh refus forgiv wife jacquelin frederick flee wrath live friend press attent forc life derelict twenti year later return franc bueno air believ son raymond die laroqu ainsworth crook aid return franc learn wife man wealth tri help two associ robert parissard belmor meriv loui get possess fortun right belong jacquelin protect husband violenc jacquelin kill laroqu accus murder brought trial refus confer counsel prefer death freedom cours trial receiv shock revel defend attorney son raymond ferguson tragic stori end reunion two death miser mother,1
17,thug accost girl leav workplac man rescu thug vow reveng help two friend attack girl rescuer they'r go walk time succeed kidnap rescuer bound gag taken away cart girl run home get help sever neighbor track ruffian cabin mountain gang trap victim set cabin fire thug rescuer fight roof hous,1
183,describ film magazin rebecca randal pickford taken home aunt hannah eddi strict new england woman rebecca meet adam ladd o'brien young man villag becom great friend one day rebecca promis marri adam becom age unabl withstand prank longer aunt send away board school graduat beauti young ladi short thereaft adam demand fulfil promis,1
351,film moral stori evil marit infidel wild lifestyl new york actor time film includ scene seduct debaucheri made subject controversi prurient content film plot center adrienn renault play louis glaum beauti queen midnight folli frivol theater film open renault current conquest marri millionair philip overman play william conklin overman privat box watch renault perform seduct spider danc renault come stage dress spider clad transluc cloak web wrap cloak-lik around body-hug black sheath anoth scene debaucheri film depict parti stage-door johnni drink women slipper scantili clad chorin slide banist undergar visibl sundri film shift mrs overman play myrtl stedman home alon empti mansion suspicion persuad hire privat detect follow husband eventu mrs overman uncov husband infidel beg renault releas husband renault refus mrs overman obtain divorc time renault fallen love new millionair dick wallac play irv cum renault marri wallac wallac betray renault fall love renault young proteg daisi play viola barri renault coach daisi way seduc wealthi marri men renault beg daisi releas wallac harken back scene mrs overmir plead renault renault done mrs overman daisi refus releas wallac renault sail europ end ship reunit overman second honeymoon chasten renault noth disrupt relationship resign life solitud film final intertitl read standard moral etern demand nake soul sex strip falsehood aton bitter tear,1
115,base summari film magazin enoch anni walter grow friend later anni decid marri enoch walter though bitter decis remain friend enoch anni two children busi take enoch sail voyag state take less one year ask walter look famili gone enoch return walter duti care enoch wife children ten year word come wreck seen pacif everyon believ enoch die walter anni marri one night stranger come hous window see walter anni children happi stranger enoch find old woman tell happen enoch tell keep secret leav later die smile face,1
153,describ film magazin british nobleman berti cecil hey take upon blame brother forgeri suppos dead enlist french foreign legion serv algier win friendship emir nativ whose wife save lust command offic old friend visit algier recogn berti urg return claim refus lead scene strike command offic condemn death cigarett daughter regiment ride obtain pardon berti make terrif trip sand storm arriv late repriev time receiv bodi bullet intend berti,1
312,describ film magazin elizabeth mcdowel pierr monnier swickard part mother take one son henri kinni father take mauri mcgrail pari mauri show promis sculptor life ruin marri claric carew desert go jule chandoc return soldier father die mauri return new york find mother brother asham walk street time contempl suicid becom inspir meet artist model hope martin joy pose make figur call blind youth make famous overnight confess love hope tell unfortun marriag claric reappear share mauri recent fortun final realiz happi mean money confess marriag illeg chandoc realli husband mauri hope wed,1
284,describ film magazin clive stand younger brother duke cheshir great reliev duke marri american woman wealth feel liberti pursu conquest duchess cheshir davenport whose husband brutal led ladi seek companionship elsewher howev untim death duke duchess throw upon shoulder respons titl estat consequ becom engag cornelia kirbi american heiress look forward life spent fulfil duti man america arriv claim cornelia death duke cheshir leav way open clive marri widow find happi,1
251,describ film magazin john trembl hatton cashier contract concern succumb temptat steal employ run away hide begin fear detect isol island becom bit human driftwood fish find bodi dead man listen voic evil exchang cloth mutil head corps find bodi report famili begin life anew polic continu search murder trembl final brought trial meanwhil jane trembl william former wife becom wife governor recogn john trembl see court dramat trial john trembl found guilti murder nobli meet death electr chair rather bring unhappi former wife,1
301,describ film magazin gudrun trygavson maclaren beauti swedish girl live american wheat countri employ hire girl mrs haw titus charley holt butler son one best famili mullinsdal care gudrun ask danc mrs haw inform charley mother sister danc sister cut separ charley gudrun charley becom determin marri gudrun wed snobbish relat cut charley get menial job mill worker gudrun tri make best thing life miser due charley drink child born five year hard drink charley fatal injur saloon fight circumst distress gudrun gudrun take small farm cabin work wheat field support child bird passag name martin o'neil hall come farm gudrun feed return assist work help bring harvest barn catch fire save gudrun child martin suspect start fire narrowli surviv attempt lynch excit townspeopl discov fire start jealous rival gudrun martin later wed,1
302,describ film magazin dick armitag hugh essenti honest weak steal small sum employ walter haskel conklin confess theft prior discoveri hope lenienc haskel ask sign confess give three day rais money meanwhil discharg dick unabl rais sum sister shirley bennett enter haskel employ stenograph pay back debt haskel becom enamor allow mark attent dismay bobbi baker welch also haskel employ shirley sweetheart matter reach climax haskel attempt certain familiar rebuf threaten arrest dick unless shirley bend return offic night steal dick confess caught haskel mrs haskel matthew detect watch husband bring scene woman live upon haskel bounti also appear next morn haskel found dead offic dick believ sister guilti unsuccess attempt take blame mrs haskel arriv polic headquart vindic shirley polic later locat murderess happi follow dick shirley bobbi,1
116,john schuyler edward josé rich wall street lawyer diplomat husband devot famili man sent england diplomat mission without wife daughter ship meet vampir woman theda bara use charm seduc men leav ruin live complet influenc woman schuyler lose job abandon famili attempt famili get back right path fail fool plung ever deeper degrad,1
222,describ film magazin determin lay life necessari countri princess marya storey mobil armi russian peasant women station one front line trench german forc overrun batteri american volunt arriv german dispel autocraci abolish russia marya consent becom wife american captain rodney willard mccullough,1
167,young boy pip run escap convict local churchyard pip favour magwitch convict bring food etc magwitch eventu arrest deport australia,1
357,describ film magazin david mark dexter affect ruth anderson swanson follow childhood deepen womanhood young man mean crippl daughter blacksmith david persuad father allow educ return school father realiz david attitud toward ruth plan marriag ruth father wish marri jim dirk blue young lover heart year later jim kill subway accid ruth return father forgiv find blind spark forg way counti poorhous stubborn unforg take life david rescu offer protect name child born wife eventu realiz great love refus admit anyth gratitud preach housekeep mcdowel effect bring reconcili ruth father littl boy bobbi moor becom member happi household,1
328,mari seymour daughter french man javanes mother enjoy danc two lover one beachcomb barthelmess toss pass ship fail work desir drink gin sick young american hale come island hope regain health stay missionari uncl macquarri wife bruce nativ neighbor island attack beachcomb reform mari come love,1
145,woman thrown home jealous husband sink deprav twenti year later find accus murder save son know find defend without know background,1
267,world war profession thief known lone wolf henri b walthal assign steal cylind import inform behind german line bring alli intellig headquart howev german agent set stop head dread eckstrom lon chaney man respons slaughter lone wolf sister famili,1
391,describ film magazin rais aboard ship jacqu leroi barrymor never seen woman death father man disappoint love heir stipul remain board reach year age birthday arriv new york citi consult lawyer meet gold-dig madg vanc nilsson court john carson sherri coast florida yacht miss vanc jacqu captain marri go long cruis upon return new york citi jacqu discov accord inherit anyth year old marri hast madg leav jacqu becom despond agre attempt cross pacif ocean dirig balloon patente new form gas blimp fail rise air current forc land small island come upon strang occup island peopl save various shipwreck wear greek style cloth eat restaur free charg one work fall love nativ girl mavi moor confess wife must return unit state island loan boat soon return new york citi discov madg becom engag john carson jacqu john await madg keep appoint receiv word elop third man jacqu elat return island compani beauti nativ maiden,1
126,mademoisell poppea play glaum lead ballerina imperi ballet calcutta india beauti charm bring mani admir among british soldier captain drake play keenan indian princ yar khan play mayal bengales dragoon although love drake poppea agre marri princ titl wealth high social stand keep drake lover howev visit regular palac princ order transfer poppea go live south find climat cultur repuls bore disgust devot husband write drake beg come see feign ill take leav militari duti travel poppea princ pleas see drake receiv warm accid discov adulter relationship drake wife reveng pour two glass wine put arsenic one tell poppea select glass man drink unknow select poison glass drake toast princ watch drake horribl death dispos drake bodi forc devast wife poppea flee desert,1
194,denton fairbank lieuten u cavalri regiment commad colonel benham frederick burton benham marri much younger estrella kathleen kirkham daughter wealthi rancher canbi theodor robert estrella sister bonita marjori daw denton fall love denton discov affair estrella captain hodgeman harri northrup effort break affair denton follow estrella room benham catch misunderstand see denton honor keep estrella secret consequ must resign disgrac canbi hire denton foreman ranch denton relationship bonita endang hodgeman lie canbi hodgeman grudg denton lead fight two hodgeman shot mortal wound denton suspect cowboy toni raymond hatton declar fire shot retali hodgeman deal girl love end estrella reveal truth indiscret enabl denton bonita marri famili bless well happi end benham estrella,1
24,old woman send girl beg street pari snowi even callous revel pass fall asleep one donor final drop golden loui shoe gambler sure tip roulett cash borrow coin win fortun girl wake two miss wander street gambler find girl dead,1
227,describ film magazin jule leneau lewi wife jane may live cabin northwood inconsol death infant son wick scheme red adair eason partner trapper live leneaus child citi kidnap brought wood child wander away fall bear trap set jule discov child adopt jule wife joy tri discov child red adair make sever attempt recov child result jule learn child belong resolv give despit jane plead cast cliff stori brought happi unexpect end,1
38,stori deal tom brown effort save fianc black sheep brother wilfr kenyon disgrac unfortun state affair exist wilfr marion thorn sister gerald stroke varsiti crew situat misunderstood tom matter reach climax day big boat race harvard champion english crew thorn enter boat given anonym note effect marion leav town one colleg men throw race rash sister find possess tom check amount cover expens check forg wilfr craze grief anger rush back boathous meantim tom brown thorn substitut stroke harvard crew victori face irat thorn brand scoundrel produc check substanti charg brown remain silent prefer misunderstood rather expos love one brother wilfr confess wrong right,1
135,sultan agre help evil witch destroy mysteri beauti witch bring young son back life,1
40,david copperfield consist three reel three separ film releas three consecut week three differ titl earli life david copperfield littl em'li david copperfield love david copperfield,1
261,film tell stori attempt russian infiltr american industri includ depict nation women bolshev includ extra horseback round women throw dungeon beat colleg graduat john king hugh sympathet left general way seduc romant polit sophia guerni du brey femal agit superior bolshevik bori blotchi richardson wild dream plant scarlet seed terror american soil sofia bori turn attent weston shipyard manag john childhood sweetheart worker valid grievanc bolshevik set manipul situat danger element follow wake labor riffraff ghoul follow armi threaten john earlier love epiphani renounc revolutionari doctrin,1
435,wild wealthi woman joy brought heel sermon district attorney accident hit kill motorcycl cop,1
274,describ film magazin new york report betsi thorn bennett travel railroad station southern state investig miss man overhear convers sheriff import detect report bar hous ground mysteri taken place good fortun come across maid sent hous richmond frighten gain chanc act place find extraordinari set affair hous first night near terrifi sens hide chapel see ghost figur come grand organ hous rous scream flee room forbidden go back sister miss man follow night lock room thunderstorm escap window see ghost figur famili graveyard enlist aid old black man bad scare make investig start particular chord play grand organ find certain key caus secret door organ open reveal secret passag famili tomb discov two expert crook solv mysteri baffl detect lay bare scheme extort young man accus crime becom deepli interest,1
59,film begin dreamer restless disappoint dreamer wife child gaze hand dream becom conqueror lament chanc come continu dream dreamer becom subject ridicul wife becom subject piti communiti dreamer decid enter world men abandon wife leav seek refug father father wish marri wealthi gentleman also stranger town dreamer head desert wander exhaust take toll woman desert flower find take hut desert woman spend time look garment man court stranger attempt marri dreamer wife woman learn dreamer stori show dreamer futil conquer world unknown cannot conquer small corner world dreamer see role great conqueror vision end death dreamer wife kick refus marri stranger reunit dreamer edg desert stranger sent desert dreamer wife return town time dreamer becom respect communiti,1
78,jame birch english hunter accident shot servant kirk warren wild anim painter camp jungl terrifi servant leav rifl mark master initi besid bodi man later warren meet mrs birch widow unfortun hunter invit hous parti given find rifl kept hope time discov ident husband suppos murder think warren man plan vengeanc send hunt rifl equip cartridg size larg result cartridg jam warren attack lion near kill feroci beast meantim mrs birch becom conscienc stricken set find hunt parti order prevent catastroph plan lose way fall band hostil zulus rescu effort warren though wound lead search parti warren nurs back life servant confess truth shoot mr warren mrs birch discov warren grown love one anoth,1
510,renaiss florenc florentin trader meet shipwreck stranger introduc tito melema young italianate-greek scholar tito becom acquaint sever florentin includ nello barber young girl name tessa also introduc blind scholar name bardo de bardi daughter romola tito becom settl florenc assist bardo classic studi fall love romola,1
493,john mcteagu miner work placer counti california travel dentist call dr painless potter visit town mcteagu mother beg potter take son apprentic potter agre mcteagu eventu becom dentist practic polk street san francisco marcus schouler bring trina siepp cousin intend fiancé mcteagu offic dental work schouler mcteagu friend mcteagu glad agre examin wait open trina buy lotteri ticket mcteagu becom enamor trina beg schouler permiss court trina see mcteagu convict schouler agre trina eventu agre marri mcteagu short afterward lotteri ticket win schouler bitter claim money caus rift mcteagu schouler mcteagu trina wed continu live small apart trina refus spend schouler leav citi becom cattl rancher goe secret order ruin former friend report mcteagu practic dentistri without licens mcteagu order shut practic face jail even though save addit origin lotteri ticket trina unwil spend money money becom increas scarc coupl forc sell possess mcteagu final snap bite trina finger fit rage later goe fish earn money take trina save total trina bitten finger becom infect amput earn money becom janitor children school withdraw bank keep close eventu spread bed sleep mcteagu return spent money took ask trina follow day mcteagu confront trina school heat argument mcteagu beat trina death steal outlaw mcteagu return placer counti team prospector name cribben head toward death valley find larg quantiti quartz plan becom millionair begin mine mcteagu sens danger flee death valley singl hors remain money one water jug sever marshal pursu join schouler schouler want catch mcteagu person ride death valley alon oppress heat slow mcteagu progress schouler progress also begin wane spi mcteagu move arrest confront mcteagu hors bolt schouler shoot punctur water contain water spill onto desert floor pair fight one last time mcteagu prove victor howev schouler handcuf mcteagu film end mcteagu left desert hors water handcuf corps unabl reach remain money von stroheim origin edit contain two main sub-plot later cut point sub-plot contrast two possibl outcom trina mcteagu life togeth first depict live junkman zerkow maria miranda macapa young mexican woman collect junk zerkow sold trina lotteri ticket maria often talk imaginari solid gold dine set zerkow becom obsess eventu believ rich hidden away zerkow marri often ask give differ answer time mention zerkow believ becom obsess pri truth murder lost mind leap san francisco bay second sub-plot depict live charl w granni miss anastasia baker granni baker two elder boarder share adjoin room apart complex trina mcteagu live throughout time apart complex met sit close adjoin wall listen compani know almost everyth final meet cannot hide long-tim feel reveal love granni admit make rich trina make littl differ eventu marri door connect room,1
399,describ film magazin brandei oper littl dri good store winnebago wisconsin ferdinand davidson molli marvin parent fanni radom scott theodor lee davidson daughter son aloysius hoy adopt irish youth theodor show talent violin herr bauer edward practic sever hour day schabelitz famous violinist concert tour hear theodor play suggest brandei sent europ studi time poor molli assist rabbi thalman warren persuad papa brandei done boy sent molli work store housework look children happi thought day boy becom famous rescu drudgeri papa die fanni grown womanhood deni pleasur new dress order maintain theodor dresden know brother frequent request money keep wife marri first year abroad starvat one day fanni return home skate pleasur allow encount tragedi discov mother dead fanni break unburden pent-up feel left resourc goe chicago gain employ mail order hous theodor desert wife return home babi take abod fanni becom attach youngster influenc employ michael fenger holm theodor give concert look forward event person triumph howev even event theodor receiv messag wife ask return leav note fanni pin telegram state done,1
16,beauti summer day father mother take daughter dolli outing river mother refus buy gypsi ware gypsi tri rob mother father drive gypsi return camp devis plan return kidnap dolli parent distract rescu crew organ gypsi take dolli camp gag dolli hide barrel rescu parti get camp leav gypsi escap wagon wagon cross river barrel fall water still seal barrel dolli swept downstream danger current boy fish river find barrel dolli reunit safe parent,1
319,describ film public betti palmer bennett new york crimin gang sweetheart roger moran hugh complet two-year sentenc sing sing surpris announc banquet gang give honor return go straight refus leav pal gang leav final obtain work local bank small new england town later gang leader send betti confeder rob bank roger follow back new york pose backslid succeed betti recov stolen cash betti abandon life crime marri man heart,1
293,silent film femm fatal louis glaum portray role mignon parisian music hall celebr mignon marri young american civil engin john stanley portray matt moor stanley transfer egypt work engin project sahara mignon son portray pat moor join stanley desert unhappi life desert mignon leav stanley son desert move cairo wealthi baron alexi portray edwin steven mignon live baron alexi palac stanley goe blind becom addict drug hasheesh mignon later encount stanley son becom beggar street cairo mignon return desert care husband two reconcil,1
451,leon de severac fed daughter jacquelin constant seduc men hope discourag flirtati behavior tell stori zareda attract fortun teller affair ivan de maupin ivan father baron lust well ivan eventu grow convinc zareda cheat give leav war short short period later zareda find baron poison marqui ferroni tri save marqui switch wine glass baron die instead marqui power millionair grate zareda soon marri short period time zareda happi woman return ivan jealous ivan make sure give marqui rest eventu lead duel marqui mortal wound die notic wife embrac ivan realiz use bodi get want use last second aliv kill movi director michael powel describ film moonlight tiger skin blood drip onto white face sinist ape poison lust kept plot roll,1
505,duke chartr love princess henriett seem want noth eventu grow tire insult flee england loui xv insist two marri goe undercov monsieur beaucair barber french ambassador find enjoy freedom common life catch duke winterset cheat card forc introduc nobleman ladi mari becom infatu ladi mari led believ duke chartr mere barber lose interest eventu learn nobleman tri win back duke chartr opt return franc princess henriett return affect,1
368,socialit anatol spencer reid find relationship wife swanson lacklust goe search excit bump old flame emili hawley leas apart find cheat subsequ rob con boot pillar post decid return wife discov carous best friend max dexter,1
73,film begin short prologu explain scienc eugen contrast care select observ anim world less predict breed habit human illustr stori joyc famili head jim joyc turner cruel senseless man joyc son larri harron natur sensit kid jim joyc turn heartless monster strangl cat sort come age ritual larri joyc contract case syphili seek treatment doctor von eiden moor also take keen interest larri sister may sweet von eiden encourag may make break famili succeed howev unabl find employ enter relationship wealthi senat lewi kept woman may marri senat sister jenni marsh marri man name bull mcgee crisp abus lout like father infant child kill mcgee trip cradl drunken stupor jenni becom delusion endless rock cradl doll insid mcgee repuls condit put jenni away quiet sell prostitut may manag wrest jenni away peril jenni expir soon von eiden howev manag restor larri origin sensit surgic procedur may broken relationship senat agre marri von eiden,1
423,juan gallardo valentino villag boy born poverti grow becom one greatest matador spain marri friend childhood beauti virtuous carmen lee achiev fame fortun find drawn doña sol naldi wealthi seduct widow embark torrid affair rather sadomasochist overton juan feel guilti betray carmen tri free doña sol furious reject expos affair carmen juan mother seem destroy marriag grow miser dissip juan becom reckless arena eventu kill bullfight manag reconcil carmen moment die also subplot involv local outlaw whose career parallel juan throughout film villag philosoph juan fatal injuri bullr come moment outlaw shot polic,1
152,mari beresford boland wife unambiti law clerk al beresford beresford thank mari tenac care calcul social-climb al promot posit person secretari promin financi elihu knowland keenan unfortun success goe al head like narcot soon alien everyon new york includ mari run part unknown,1
141,upon death parent littl hulda find sole guardian three small brother fortun receiv letter wealthi uncl peter pennsylvania invit three orphan come america live short afterward uncl peter drive port new york pick injur automobil accid taken hospit lie unidentifi uncl peter disappear caus distress three newli arriv dutch immigr also railroad presid mr walton tri buy right-of-way uncl peter farmland three deal left close deal search old man hulda mr walton son result blossom romanc two,1
282,describ film magazin wealthi clubman roger carr farnum assum respons murder believ sister guilti serv sentenc return home find father accept back besmirch famili name sister enter convent goe west engag profess mine engin soon becom leader independ miner oper trust persecut meet learn love western girl work stenograph success crown effort antagonist discov prison record use sister appear sign confess butler former employ told truth murder die bed result happi end,1
250,describ film magazin dori standish hall forc unwant marriag age millionair follow advic maid jump wait automobil driven jimmi nevin sutherland automobil accid wreck car dori jimmi seek refug storm barn barn come butler maid stolen wed present dori transpos bag goe room hous jimmi crook follow dori escap warn uncl millionair trap crook dori return room hous follow polic crook arrest jimmi ask uncl dori hand millionair give bless,1
427,indian maid american girl play florenc vidor share singl soul shift day awak,1
7,film famili move suburb hope quiet life thing start go wrong wife get violent start throw crockeri lead arrest,0
14,head basebal game nearbi ballpark sport fan mr brown drink sever highbal cocktail arriv ballpark watch game becom inebri game appear revers player run base backward basebal fli back pitcher hand game mr brown escort home one friend arriv brown hous encount wife becom furious friend proceed physic assault believ respons husband sever intox,0
15,plot black woman go dentist toothach given laugh gas way walk home situat can't stop laugh everyon meet catch laughter includ vendor polic offic,0
18,young coupl decid elop caught midst romant moment woman angri father make plan leav thief discov plan hide trunk wait right moment steal belong,0
29,hemlock hoax detect littl respect small tropic town live despit fact think better sleuth sherlock holm pair boy decid play trick hoax tell murder hoax rush scene crime discov shred cloth later find tramp wear type cloth found tramp run away hoax give chase peopl help pursuit eventu hoax captur tramp aid polic offic return victim bodi man hoax come realize bodi dummi stuf leav crowd laugh hoax expens two boy punish,0
48,last minut light-heart comedi battl sex sever marri coupl go camp-out togeth women soon realiz men expect perform work relax lead sever comed situat,0
52,barney oldfield race speed locomot rescu damsel distress tie track evil villain ford sterl,0
53,bob typic devot husband told wife stork paid visit household first time turn puppi second time expect anoth canin surpris find tradit offspr,0
54,cohen ford sterl rival goldberg henri lehrman enlist union armi american civil war goldberg receiv lieuten commiss cohen becom sergeant battl gettysburg cohen inadvert becom hero toss back enemi hand grenad rais fallen flag midst conflict goldberg conspir cohen shot fire squad cohen girlfriend rebecca mabel normand ride rescu detail cohen battlefield braveri cohen hail valor later exact reveng goldberg,0
64,wealthi edwin peter brewster disown son robert marri louis sedgwick woman modest mean mani year later robert die howev e p brewster leav one million dollar son monti bank clerk short thereaft monti learn inherit seven million dollar uncl georg stipul monti divest grandfath fortun within year without reveal stipul money must use person expenditur monti spend lavish invest stock make bet prize fight bet stock pay desper rent repair yacht sail around world one port monti save peggi gray childhood sweetheart abduct arab sheik eve gain possess money monti propos peggi eager accept think monti pauper cabl inform monti swearengen jone uncl executor abscond fortun unperturb peggi monti marri present inherit wed present jone turn practic joker,0
65,busi day wife play energet charli chaplin becom jealous husband interest anoth woman militari parad way attack coupl wife interrupt set film knock film director polic offic final husband push wife pier fall harbor,0
